epoch       	ep_ret      	ep_bler      	ep_fair      	ep_tx       	newbytes    	final_wiating   	ep_rbg	ep_bler     
235	46.88209177060816	15.386721380471384	49.81944444444445	644739875.8348204	6823625971.533023	6314369172.126607	3587.0	0.0
236	46.750301482227385	14.368237318237323	49.777777777777786	642795637.5702324	6839304300.356956	6343844466.725757	3584.0	0.0
237	46.60027861624555	14.988416444666447	49.66666666666668	640568598.269791	6823139226.168645	6320359499.081012	3576.0	0.0
238	47.32066765730392	15.964815508565511	49.79166666666667	650543439.2008404	6776505115.8701935	6265470511.252708	3585.0	0.0
239	46.69554127814809	16.3060656935657	49.777777777777786	642041262.894599	6822694041.922738	6314039494.308919	3584.0	0.0
240	47.553165523000494	15.658693158693167	49.875	653657168.3262843	6832913147.446929	6320197390.545841	3591.0	0.0
241	46.92528809421457	15.648889305139308	49.88888888888889	645258983.8494835	6915718858.264319	6416667962.281728	3592.0	0.0
242	46.752904980203475	16.485249935249936	49.77777777777779	642551041.1699129	6837801814.268038	6332083397.626378	3584.0	0.0
243	46.668002435413015	15.561991711991714	49.86111111111111	641650163.9260868	6843805083.852554	6342848316.392151	3590.0	0.0
244	47.17665371901923	15.655146473896476	49.72222222222223	648940014.5218391	6859804068.261495	6341588229.353422	3580.0	0.0
245	46.60971723459419	14.817733192733199	49.625000000000014	641498699.1422532	6880423682.796389	6380411795.52	3573.0	0.0
246	46.90406860745682	15.40157065157066	49.81944444444446	644953960.1750549	6890714292.608197	6391606508.294882	3587.0	0.0
247	46.514230013458466	15.825374856624858	49.75000000000001	639570083.1896998	6924542833.391309	6428777832.681023	3582.0	0.0
248	46.86836841286581	16.492573861323866	49.86111111111112	644204690.0775868	6928243926.826615	6432698991.110234	3590.0	0.0
249	46.62921535587317	15.269657888407895	49.833333333333336	640977499.0652099	6879574549.918069	6367590713.524922	3588.0	0.0
250	47.18975870929315	15.40144762644763	49.84722222222223	648749833.3772721	6909981375.709403	6407392705.680239	3589.0	0.0
251	46.588809566213136	14.751984126984132	49.4027777777778	640777494.4089931	6769066334.391557	6274360633.921745	3557.0	0.0
252	46.40631384133891	15.104026991526998	49.7638888888889	637847980.749446	7011637256.183066	6516618441.943792	3583.0	0.0
253	47.024363100337446	14.844336913086918	49.902777777777786	646257817.4566092	7046644257.45056	6544743577.856246	3593.0	0.0
254	46.71146170239228	15.453847078847087	49.70833333333334	641776244.2249621	6939501296.313581	6438758171.860512	3579.0	0.0
255	46.25475929205894	15.706228262478264	49.47222222222224	635970486.3180912	6970231387.255214	6476428203.508655	3562.0	0.0
256	46.417357553878354	13.885753367003373	49.27777777777779	637999039.6369451	6837212738.945118	6338778398.163555	3548.0	0.0
257	46.71191630166101	15.545686489436495	49.58333333333334	642040400.9426976	6859026087.068828	6354376018.558941	3570.0	0.0
258	46.37313517197181	16.358761377511385	49.44444444444446	637450264.7885997	6846689885.753037	6342991646.318695	3560.0	0.0
259	46.99104069433564	14.894034900284908	49.805555555555564	646050444.1678565	6945926331.518995	6453263961.154566	3586.0	0.0
260	46.46287436113714	14.564667508417516	49.527777777777786	639071076.3909955	7007169115.786016	6514940672.58535	3566.0	0.0
261	47.09842906080601	15.570281570281582	49.736111111111114	647194958.6637894	6840020873.881004	6342316862.991764	3581.0	0.0
262	46.823946819172	15.804101916601915	49.69444444444445	643290038.5034407	6803712300.236211	6295277811.958029	3578.0	0.0
263	46.99411305177027	16.103383884633885	49.750000000000014	645987495.3182824	6966790438.8157835	6462037047.472883	3582.0	0.0
264	46.48436242356496	15.102672096422102	49.708333333333336	639511295.7816023	6870147544.126419	6376592314.256537	3579.0	0.0
265	46.46737470252417	14.747457634957643	49.58333333333334	639164455.5858202	6953952440.476728	6459269727.314253	3570.0	0.0
266	46.728267355254296	14.704061216561223	49.79166666666667	642457778.8986083	6847572806.107692	6332524212.292416	3585.0	0.0
267	46.58993447489485	15.237261118511125	49.63888888888889	640131292.0550965	6861329924.149924	6372294803.116236	3574.0	0.0
268	46.613341419544334	15.225546213046217	49.66666666666668	640477197.4676677	6980546532.38945	6484377222.653049	3576.0	0.0
269	46.67559418349065	15.655674649424652	49.833333333333336	641689237.2051861	6889289497.644298	6386311914.897734	3588.0	0.0
270	46.74281065340782	15.052355514855519	49.75000000000001	642623413.9090772	6862961749.445978	6355733457.660287	3582.0	0.0
271	47.431855701395065	16.435637279387283	49.902777777777786	652037649.8834755	6804008344.3950205	6291130263.911585	3593.0	0.0
272	46.84490430751157	15.290806878306883	49.833333333333336	644485299.4633676	6954999544.372894	6451343742.436834	3588.0	0.0
273	47.156099058027	16.26637691012692	49.875	648186858.6115603	6981897851.021566	6482682455.226379	3591.0	0.0
274	46.872955142874666	15.887375818625827	49.72222222222224	644367100.8286414	6824309883.978405	6319173431.475733	3580.0	0.0
275	46.832235940164935	15.23806078181079	49.79166666666667	643866601.6257598	6905864073.660376	6395247478.940413	3585.0	0.0
276	46.92840680967233	15.11759143634144	49.902777777777786	645062120.8183479	6941685859.391418	6429692023.269474	3593.0	0.0
277	46.94571151832291	15.958629102379108	49.513888888888914	645636754.3959438	6891341118.73059	6390417838.159257	3565.0	0.0
278	45.319454026269604	15.605139305139309	48.54166666666667	625351813.8586864	6902792423.576165	6421094101.485464	3495.0	0.0
279	47.053448390095795	15.856071243571249	49.91666666666667	646885593.8657124	6966812645.197885	6455616931.664726	3594.0	0.0
280	46.55175586994091	15.645670070670079	49.84722222222223	640386539.945176	6994754720.875955	6498697901.392355	3589.0	0.0
281	47.150379187493584	15.627186933436935	49.819444444444436	648294342.4552791	6905603782.056595	6399864750.427028	3587.0	0.0
282	46.513028195490335	16.05143675768676	49.79166666666667	639080681.5312536	7011530886.581118	6511008626.167446	3585.0	0.0
283	47.00335441184459	16.585990629740635	49.736111111111114	645907397.0357876	6727797092.851686	6233384399.153719	3581.0	0.0
284	46.334105341946746	16.296534021534026	49.7638888888889	636615092.3902144	6813717085.542983	6327298889.156481	3583.0	0.0
285	46.89667404871832	15.484133459133462	49.83333333333334	644941690.4385707	6888033380.210817	6383292244.774601	3588.0	0.0
286	46.79563617724699	15.876793114293116	49.84722222222222	643451662.823024	6836923178.156403	6342825142.004953	3589.0	0.0
287	47.047075350869555	15.870793558293563	49.72222222222224	646332562.9471298	6989762863.725276	6491306183.615653	3580.0	0.0
288	46.59352003375537	15.4689134939135	49.61111111111113	640369816.0773507	6863715311.570647	6365152089.178623	3572.0	0.0
289	45.847785496098005	15.258536833536839	49.33333333333337	630467334.3805803	6866260934.575111	6376930623.425769	3552.0	0.0
290	46.7749130676846	16.410432391682402	49.75000000000001	642451876.2792317	6819429241.373664	6308511189.151802	3582.0	0.0
291	46.403768800194335	15.795643476893485	49.2777777777778	638165720.0732472	7014643214.276758	6518326311.025091	3548.0	0.0
292	46.40240248163503	15.604208060458067	49.41666666666668	638125006.8007127	6991236227.185786	6497435366.446271	3558.0	0.0
293	46.606966421445414	16.548305167055172	49.902777777777786	640456686.040355	6973813740.226306	6474705273.819221	3593.0	0.0
294	46.843912546094224	14.885186341436349	49.66666666666669	644123568.7938411	6786768728.773744	6282450174.061853	3576.0	0.0
295	46.4301497387586	16.279805148555152	49.41666666666671	638711837.2258962	6827987964.563302	6322437132.573737	3558.0	0.0
296	46.29202896040585	15.686559274059277	49.79166666666667	636477426.9937943	7080464719.325432	6584919134.556084	3585.0	0.0
297	46.66900067908838	15.125652588152597	49.79166666666667	641725491.5092691	6806032168.429035	6310378641.903768	3585.0	0.0
298	46.59198288999952	15.62959147334148	49.70833333333335	640389923.705108	6834472975.888795	6336310167.228625	3579.0	0.0
299	45.973917143752	15.222523078773088	49.777777777777786	633466808.9735035	6807763714.1744375	6325042193.74791	3584.0	0.0
300	46.710600173106506	15.890442427942434	49.73611111111112	642136637.7473804	6882214460.800868	6384266359.171957	3581.0	0.0
301	47.10179680715342	15.771949115699119	49.875	647209270.1162207	6863990281.439233	6360936816.686234	3591.0	0.0
302	46.6332826235246	15.468333055833064	49.875	641387385.0498505	6923361714.274309	6421330412.914418	3591.0	0.0
303	46.90945637206749	16.380700780700785	49.87500000000001	644479162.1216364	6930758441.282292	6417400597.37144	3591.0	0.0
304	47.22614189077052	15.800493487993492	49.847222222222236	649343250.6553262	6840589429.762347	6332466516.486345	3589.0	0.0
305	46.62596493996791	16.37640715765716	49.94444444444445	640693357.8533394	6888218846.814246	6390313797.917833	3596.0	0.0
306	46.8615698344025	16.30426494801495	49.90277777777778	644070466.622854	6892767785.085026	6388887653.590778	3593.0	0.0
307	46.905593656432956	15.616411135161137	49.84722222222223	644759634.3181666	6798516914.674009	6294911655.070578	3589.0	0.0
308	46.654186678003995	16.149201030451035	49.777777777777786	641380487.6512597	6881994217.403246	6378545942.29924	3584.0	0.0
309	46.665507006900896	15.807916157916159	49.916666666666664	641694250.9713645	6874701640.650971	6369943324.410904	3594.0	0.0
310	47.036590466556426	15.449939181189185	49.91666666666667	646266715.1941171	6868020404.0767565	6367968789.177982	3594.0	0.0
311	46.790142939765936	15.6819536944537	49.90277777777778	643596156.297111	6777272691.940804	6265997277.413886	3593.0	0.0
312	46.85467075720629	15.988429163429165	49.833333333333336	643620929.416752	6920166178.724022	6425080925.813065	3588.0	0.0
313	46.82444669860697	16.646383477633474	49.916666666666664	643358099.1507015	6789541964.837225	6296810178.825159	3594.0	0.0
314	46.83573170830421	15.152904734154742	49.84722222222223	644356103.925081	6944233077.749745	6450027542.35671	3589.0	0.0
315	46.691754832403404	16.174355043105045	49.91666666666667	641805151.0084314	6844305110.442161	6349174393.240282	3594.0	0.0
316	47.079092636819674	15.193507881007887	49.94444444444444	647317284.0032871	6842445020.629434	6329864411.036806	3596.0	0.0
317	46.45254053701463	14.928596172346177	49.44444444444447	639335375.2266574	6864590092.108214	6361002170.530301	3560.0	0.0
318	46.56245935492126	16.623775992525992	49.861111111111114	640091506.0412142	6933991901.489993	6436680527.1887665	3590.0	0.0
319	46.52071345232812	15.082801689051694	49.875	639667804.0447227	6755167650.2797985	6258860559.484839	3591.0	0.0
320	46.88720692358656	16.71854927479928	49.80555555555556	644496252.1131325	6755614250.946255	6242104095.549776	3586.0	0.0
321	46.08830965979793	14.226524632774641	49.18055555555559	634886123.5989572	6884916069.771686	6388267785.7926445	3541.0	0.0
322	46.40468819064589	15.656108706108709	49.80555555555556	638322025.8359162	6863748740.371768	6372506491.448582	3586.0	0.0
323	47.07663218090787	15.799399905649912	49.875	647421451.7509334	6949641970.320159	6446496868.790686	3591.0	0.0
324	46.41065129091716	14.958062308062313	49.77777777777777	638632201.7345024	6815809533.543579	6315791290.0326395	3584.0	0.0
325	46.500994485096754	15.959822353572356	49.88888888888889	640176441.729249	7016504818.874847	6528511853.951419	3592.0	0.0
326	46.499049394880096	15.928798285048291	49.750000000000014	639510416.655869	6895348247.9735565	6396241812.8030615	3582.0	0.0
327	47.108222592670614	16.646402440152443	49.888888888888886	647246012.5952662	6757119197.479092	6260609316.859606	3592.0	0.0
328	46.57089761748523	16.46750818625819	49.94444444444445	640473701.0500603	6853002169.068287	6351879023.713072	3596.0	0.0
329	46.92329993919315	16.010776723276727	49.87500000000001	644869976.1228822	6935426714.404387	6436605590.254669	3591.0	0.0
330	46.90278566017931	16.02230015355016	49.88888888888889	644748855.0913378	6949035014.11879	6452010940.729979	3592.0	0.0
331	46.32902877079687	15.571996521996525	49.736111111111114	637444429.5264664	6796052412.840378	6296167253.30212	3581.0	0.0
332	46.72470303368064	16.645202482702484	49.84722222222223	642482356.7077122	6842565165.060384	6338233974.641783	3589.0	0.0
333	46.60450742537065	16.352996077996075	49.73611111111112	640253601.5029179	6975085242.19085	6471884430.695564	3581.0	0.0
334	47.17371030601948	15.982035325785333	49.94444444444445	648643025.6749145	6855431490.004968	6354661113.294228	3596.0	0.0
335	47.02612980425271	15.675415556665564	49.90277777777778	646863240.9870727	6937210813.485713	6430960406.9781275	3593.0	0.0
336	47.403516200857936	15.982657851407856	49.90277777777777	651564077.8890346	6946798139.169933	6439500871.946457	3593.0	0.0
337	47.31364587226346	15.806372793872802	49.91666666666667	650339723.9304789	7011865016.402433	6502759388.503245	3594.0	0.0
338	46.76986398845944	16.182576682576688	49.81944444444446	642939952.951114	6954791816.961445	6457635673.901277	3587.0	0.0
339	47.04792085128869	15.77624065749066	49.83333333333333	646637774.8782352	6902544848.561573	6401074721.129118	3588.0	0.0
340	46.549684469611925	15.038411125911136	49.63888888888891	639556035.8694769	6869464937.280033	6379406090.932117	3574.0	0.0
341	46.45598725476233	15.540648009398016	49.90277777777778	638853166.7380924	6942807359.921122	6444251646.6549425	3593.0	0.0
342	46.93175825276627	16.324321280571287	49.84722222222222	645138001.9045336	6821255483.751705	6309064016.600434	3589.0	0.0
343	46.53732896338905	16.056331862581867	49.69444444444447	639890477.6339722	6950195407.398891	6454273167.293293	3578.0	0.0
344	47.12613520870349	17.13515257890258	49.94444444444444	647712209.1075078	7013276330.868315	6501077289.518211	3596.0	0.0
345	46.85017180251672	14.622149609649615	49.69444444444446	643889641.900728	6867117187.590296	6365144376.7642765	3578.0	0.0
346	46.81170131936176	16.529691373441374	49.84722222222223	643854961.6767545	6993551533.75634	6492466900.823289	3589.0	0.0
347	46.6454858287309	16.158009814259817	49.84722222222223	641402695.5921975	6932031264.7371855	6439333229.25456	3589.0	0.0
348	46.86699053017516	16.456885938135944	49.70833333333335	644377728.5716301	6612252665.425245	6111481719.378342	3579.0	0.0
349	46.70663534316659	15.93914372664373	49.93055555555556	642483194.309991	6966640681.196849	6459303795.985753	3595.0	0.0
350	46.519032895814775	16.112794150294157	49.791666666666664	639583760.3500491	6932422232.291635	6435293139.659046	3585.0	0.0
351	46.54590565893582	15.488562132312136	49.83333333333334	640034231.169079	6933602965.747337	6447208741.847136	3588.0	0.0
352	46.92005450840921	16.580503755503763	49.861111111111114	644747587.2763351	6875874063.493542	6375916618.963024	3590.0	0.0
353	46.94181486968603	15.68367812742813	49.68055555555557	644903512.425624	6856749812.847105	6354108388.389793	3577.0	0.0
354	46.0799972028007	14.618325424575431	48.91666666666669	634663262.8213577	6724590600.158342	6227631856.291017	3522.0	0.0
355	46.76226076560789	15.543541412291416	49.875	642658251.0456641	6774185537.610746	6269716967.377319	3591.0	0.0
356	46.87703141482607	15.891303603803607	49.79166666666667	644549837.7072276	7000200815.493112	6494112816.61801	3585.0	0.0
357	46.59695936740717	16.119556369556374	49.84722222222222	640839621.7198148	6900737374.498151	6402647924.744565	3589.0	0.0
358	46.45099147402362	15.253572353572357	49.50000000000002	639102066.493026	6788482706.592653	6292015214.484861	3564.0	0.0
359	46.728210258148714	15.372622053872057	49.87500000000001	642758998.4714036	6855914782.336725	6353807986.449793	3591.0	0.0
360	46.09963487235096	15.013902301402302	49.63888888888889	634025708.2283232	6926513429.020336	6433617335.432808	3574.0	0.0
361	46.618053201150005	15.16119528619529	49.52777777777779	641155443.8372893	6900402121.713496	6405673571.410608	3566.0	0.0
362	46.85601745401034	15.589621489621491	49.75000000000001	644271679.4318106	6922986369.618557	6416361066.198033	3582.0	0.0
363	47.10014610941341	14.829203204203209	49.861111111111114	647405527.1168817	6826140925.170856	6322155261.937608	3590.0	0.0
364	46.53164269066528	15.503772616272615	49.56944444444446	640240454.4842793	6971660422.198712	6466088580.094109	3569.0	0.0
365	44.92086673975575	15.824903799903804	48.40277777777782	621032263.9553554	6768872339.017677	6290798524.111355	3485.0	0.0
366	46.58359438793636	16.313987632737636	49.81944444444444	640088453.4066985	6904443660.774806	6407984698.362636	3587.0	0.0
367	46.84001947490887	16.181614912864912	49.750000000000014	643582991.1983722	7105241506.282918	6607697727.445658	3582.0	0.0
368	46.130432654280256	16.135683298183302	49.38888888888891	634220236.9748673	7044235152.915902	6554361395.444622	3556.0	0.0
369	46.73384288603446	15.265490065490074	49.81944444444445	641794702.4406353	6803042624.07739	6297915100.478474	3587.0	0.0
370	46.49601798480557	15.974319430569436	49.66666666666668	639315282.0055001	6827729385.09341	6329497868.971029	3576.0	0.0
371	46.68305242725114	15.961337042587047	49.861111111111114	641590593.2229086	6923347887.895804	6429530744.328518	3590.0	0.0
372	46.54959158970197	15.91832149332149	49.55555555555558	640034625.0219498	6868884254.331891	6368144260.051463	3568.0	0.0
373	46.728478075824405	16.11028577903578	49.861111111111114	642287314.867953	6882685441.894597	6379499322.136512	3590.0	0.0
374	46.970171964644834	14.994039987789993	49.652777777777786	645512109.180131	6995567166.8491745	6490041174.011789	3575.0	0.0
375	46.911308609258086	14.855129592629599	49.80555555555556	645025948.2175943	6879148833.395827	6371413492.808665	3586.0	0.0
376	46.78586609570929	14.681144318644323	49.875	643245180.5937707	6868079329.197345	6366932528.076363	3591.0	0.0
377	46.99691921065296	16.127787490287496	49.666666666666686	646233064.3698257	6884099531.046215	6371737691.822137	3576.0	0.0
378	46.57358079973667	14.706879231879235	49.652777777777786	640002514.633205	6795561684.795374	6300808379.521091	3575.0	0.0
379	47.1498814214266	14.500791569541573	49.81944444444445	647592789.70802	6908270775.815958	6404484582.9777565	3587.0	0.0
380	46.67973918675004	14.816367197617204	49.7638888888889	642211705.9754333	6959917247.161665	6464792670.498859	3583.0	0.0
381	46.286605607906125	15.481780488030493	49.61111111111114	637480455.3292058	6880297046.771188	6382454750.028191	3572.0	0.0
382	46.22322046689239	16.022628528878535	49.09722222222225	635056851.9695925	6942135683.08698	6443958436.0047035	3535.0	0.0
383	46.640076775145324	16.103820022570027	49.6388888888889	641308749.3734043	6772511286.694705	6281699450.9821005	3574.0	0.0
384	46.80654894160461	15.118963443963448	49.958333333333336	643475701.2045151	6987802065.259401	6487981505.926452	3597.0	0.0
385	46.923068050552175	15.53728678728679	49.861111111111114	644708616.7552339	6838212596.380913	6323323533.879094	3590.0	0.0
386	47.11859942010576	15.481543919043927	49.888888888888886	647799382.2524892	7001350566.117566	6504075545.228327	3592.0	0.0
387	46.03735217203543	15.586774799274803	49.51388888888891	632998820.2767237	6824339080.53844	6341974649.230951	3565.0	0.0
388	46.764451455928906	15.835722610722613	49.6388888888889	642931265.3098658	7034323350.063086	6538395174.077351	3574.0	0.0
389	46.842522673347766	16.031657462907468	49.94444444444444	644056225.8041558	6839300940.686321	6346785223.97778	3596.0	0.0
390	46.53645624031441	15.931481712731713	49.66666666666667	639445512.6338468	6920730741.873224	6417118453.02128	3576.0	0.0
391	46.92458682901174	15.942958661708667	49.7638888888889	644653253.0384557	6942001762.997719	6454291900.757147	3583.0	0.0
392	47.12491860828453	15.40680222555223	49.93055555555556	647940448.4097714	6980721721.522214	6470324502.139265	3595.0	0.0
393	46.6465149398582	16.300234256484263	49.84722222222223	641059620.0096756	6814480358.739914	6317017064.5678625	3589.0	0.0
394	47.07766988137178	16.107604201354206	49.80555555555556	646695615.3996694	6832167063.818951	6332461977.319414	3586.0	0.0
395	46.35317358107279	15.778213915713918	49.555555555555564	637129125.9666401	6938979620.169162	6449910628.895885	3568.0	0.0
396	46.981361515997776	16.40302752802753	49.861111111111114	645570377.9205549	6898848474.138245	6398615901.963314	3590.0	0.0
397	46.44858692882585	14.879437460687464	49.25000000000003	637390133.9503928	6803786818.28799	6302248832.105331	3546.0	0.0
398	46.41619810917311	15.117462167462167	49.45833333333335	638637362.2148101	6992577996.7193575	6501185790.186125	3561.0	0.0
399	46.84300338487729	15.808127983127987	49.66666666666668	643800101.0574741	6850882391.125129	6355152686.993667	3576.0	0.0
400	46.64030742403982	14.819002062752062	49.58333333333334	641938101.0619482	6876376519.996544	6366452247.5654125	3570.0	0.0
401	46.78401207674037	15.590871859621858	49.90277777777778	642351666.9688535	6778065546.185467	6271180688.064195	3593.0	0.0
402	46.9712079664118	15.1969252969253	49.833333333333336	645737316.999829	6877582059.701595	6375656431.8942375	3588.0	0.0
403	46.97124049067308	15.968400349650354	49.90277777777778	645984604.1974331	6905205671.876701	6409565218.266026	3593.0	0.0
404	47.048648636136875	14.926311882561887	49.93055555555556	646788979.1316311	6886720400.939713	6385195842.641874	3595.0	0.0
405	46.71172500348577	15.764876096126104	49.81944444444444	642336469.7369884	7132367669.139819	6641553185.750204	3587.0	0.0
406	47.40448694189479	14.7375746938247	49.72222222222223	651751613.523322	6800313972.247834	6285251876.899091	3580.0	0.0
407	47.18137996217284	16.18178303178304	49.81944444444446	648308499.1002121	6883492484.008826	6390353116.712022	3587.0	0.0
408	46.82244987040422	16.28293095793097	49.93055555555556	643559252.2394383	7070870965.8416	6568815730.830094	3595.0	0.0
409	46.3496097768277	14.193336524586528	49.458333333333336	636543179.8389271	6965253806.57511	6473210340.974669	3561.0	0.0
410	46.676690033284245	15.213273300773306	49.54166666666667	642011963.4991807	6839060544.09187	6332212391.714428	3567.0	0.0
411	46.58373928688319	15.035717985717989	49.77777777777778	640887368.8416132	6855984256.424574	6358105197.087314	3584.0	0.0
412	47.129820627187634	14.132398388648395	49.88888888888889	648403106.5785279	6740620974.323832	6217801585.212135	3592.0	0.0
413	47.131369475261074	16.16595626595627	49.94444444444444	647941907.8706062	6909187473.031815	6399483358.758888	3596.0	0.0
414	46.68766384702381	15.737225737225742	49.77777777777778	641832988.77245	6775666091.975345	6265549555.431448	3584.0	0.0
415	46.63478017545756	15.880096061346064	49.91666666666667	641376348.3870996	7009687673.426213	6502858105.059124	3594.0	0.0
416	46.6109433623274	16.107351676101683	49.875	640660194.9269204	6784764088.513734	6287160881.470688	3591.0	0.0
417	46.79429525032253	15.658460983460985	49.875	643203946.1915206	6875615684.714477	6371130682.889614	3591.0	0.0
418	47.060106130719795	15.423114385614388	49.7638888888889	647109253.0566782	6819370757.88514	6309549970.52141	3583.0	0.0
419	46.71829177447973	15.623277879527887	49.888888888888886	641770016.9394914	6832977757.048357	6332925909.443613	3592.0	0.0
420	46.42409303047358	15.611575230325236	49.80555555555556	638155113.4501175	6835866380.612751	6337326220.714647	3586.0	0.0
421	47.186462862168	16.294874801124802	49.930555555555564	648707892.0354614	6984295678.768814	6483629980.413416	3595.0	0.0
422	46.83678819997132	15.85994884744885	49.83333333333333	644304966.1996504	6660248597.639843	6152418202.743124	3588.0	0.0
423	46.73215388899275	16.399365680615684	49.48611111111114	642415714.1414081	6911096438.860613	6411475299.899295	3563.0	0.0
424	46.569270193069556	15.37963587338588	49.652777777777786	639844630.192318	6933368541.475274	6441049643.615107	3575.0	0.0
425	46.45070377055081	15.483931115181111	49.66666666666668	638780754.2459897	6834338137.752828	6334529778.62494	3576.0	0.0
426	47.07938212946898	16.191395410145418	49.93055555555556	646935353.2425907	6930805828.378916	6429222699.55817	3595.0	0.0
427	46.99488900386271	15.32220788470789	49.87500000000001	645712020.0745825	7073283515.3479595	6574216252.384858	3591.0	0.0
428	47.20830433841526	16.293033586783586	49.81944444444444	649191973.6536533	6946521866.983701	6432118491.382858	3587.0	0.0
429	47.103362011189695	15.948323667073671	49.84722222222223	647913801.5166191	6854675167.254556	6351518409.273088	3589.0	0.0
430	46.596963733682784	15.023391885891893	49.527777777777786	640690113.3680674	6997166010.741166	6509631838.471999	3566.0	0.0
431	46.98722370881308	16.446716709216716	49.875	645581790.6708114	6871143826.715978	6372124104.334309	3591.0	0.0
432	47.28067996802339	15.531383893883897	49.958333333333336	649677592.2487231	6980235202.774644	6470705802.782051	3597.0	0.0
433	46.71936229732869	15.510296879046882	49.80555555555556	642508671.3199636	6887338059.504514	6386854469.399853	3586.0	0.0
434	46.13392261184388	15.165557590557594	49.18055555555557	634747322.4063004	6819303556.474213	6326427184.351343	3541.0	0.0
435	46.669762513168386	15.939393939393941	49.861111111111114	641907318.5587753	6857034863.747242	6354420932.2191925	3590.0	0.0
436	46.81592640964208	15.675735838235846	49.84722222222223	643454890.35018	6879981856.273465	6378849623.966063	3589.0	0.0
437	46.950671540373335	15.666892366892371	49.58333333333335	645350355.0297599	6823746737.321928	6322649900.673525	3570.0	0.0
438	47.15792377523992	15.417962130462133	49.736111111111114	648550949.8661668	6875076124.548799	6361956438.020491	3581.0	0.0
439	46.51642737456831	14.735872923372927	49.84722222222223	639328587.3510718	6933828694.515722	6449181007.152348	3589.0	0.0
440	46.826486061786895	15.207540145040149	49.83333333333333	643672296.671837	6893183080.434363	6395229093.690611	3588.0	0.0
441	47.01131103141839	15.310821123321126	49.68055555555558	646099579.2157682	6875151587.059516	6378344462.570809	3577.0	0.0
442	46.34813306915529	16.667437192437195	49.597222222222264	636656141.7181095	6951551365.293369	6449504304.950855	3571.0	0.0
443	46.82207082278675	15.480695924445929	49.736111111111114	644119911.8516927	6933390866.148192	6430947432.720694	3581.0	0.0
444	46.681356409386005	15.173563242313245	49.81944444444444	642006487.9726487	6910364070.462461	6407807092.579143	3587.0	0.0
445	46.85068413528406	15.83312150812151	49.97222222222223	643547924.4709121	6966117821.56145	6466221189.553169	3598.0	0.0
446	46.76906609387012	14.95349557849559	49.72222222222223	642434810.3867594	6740687895.9063015	6240786591.678524	3580.0	0.0
447	47.27938972981035	15.660887723387729	49.986111111111114	649719678.7713342	6848133941.84186	6350445343.355915	3599.0	0.0
448	46.3712177389067	16.922867179117183	49.23611111111115	637208698.7083988	6983129926.991122	6490778115.1827545	3545.0	0.0
449	46.93314768651975	14.979166204166209	49.861111111111114	645072735.337142	6804814746.527154	6297259408.581444	3590.0	0.0
450	47.15934615249942	16.140443121693124	49.791666666666664	648474163.7170539	6818510494.784117	6310582987.386692	3585.0	0.0
451	46.63557894214999	15.890456996707	49.7638888888889	641202932.1698108	6967128780.907701	6464097275.285595	3583.0	0.0
452	46.49346499130633	15.492242479742481	49.70833333333334	639348679.2910403	6876569246.217833	6385942434.457651	3579.0	0.0
453	46.666268309709224	14.975995069745078	49.291666666666714	641363389.0425866	7031271679.296841	6527771288.068413	3549.0	0.0
454	47.03924325830509	16.426782476782478	49.888888888888886	646946653.3737477	6916079884.75202	6409025048.523819	3592.0	0.0
455	47.13133677688341	15.853687978687981	49.93055555555556	647847474.8086668	6885048745.2858	6385759881.264116	3595.0	0.0
456	46.82644452955605	15.283908683908688	49.888888888888886	644027530.6832751	6844876044.764543	6341640976.084269	3592.0	0.0
457	46.886596766087735	15.976844914344916	49.958333333333336	644453741.3244606	6844910032.289117	6343020247.746188	3597.0	0.0
458	46.17215681574051	16.193460012210007	49.26388888888892	634773475.3390216	6788468091.994045	6296428257.155439	3547.0	0.0
459	46.744428464273106	16.282932576682587	49.88888888888889	642572066.0671829	6894457204.650476	6396793985.786049	3592.0	0.0
460	46.57787444493394	15.969411838161841	49.65277777777779	640414291.0632597	6771336461.842304	6269639788.643841	3575.0	0.0
461	46.84488341284851	15.206301337551343	49.875	644063738.5670904	6880870761.269275	6366683079.915018	3591.0	0.0
462	46.72561382848509	15.479495504495507	49.91666666666667	642018748.9007773	6919290450.447706	6421151376.522114	3594.0	0.0
463	46.986031729800246	15.157674963924972	49.750000000000014	645128850.0396192	6857430622.172228	6358248613.753157	3582.0	0.0
464	47.12590853487729	15.107988539238542	49.81944444444444	647872344.9288793	6919486283.755393	6419208461.849949	3587.0	0.0
465	46.754262662290735	15.49957565582566	49.736111111111114	642802609.658576	6918099520.5444565	6420184974.326441	3581.0	0.0
466	46.90539206423331	15.17892570392571	49.94444444444444	644426274.4011183	6983722865.980941	6488133266.981018	3596.0	0.0
467	47.01123993871085	15.894209494209502	49.791666666666664	645475590.7405026	7003069466.237904	6502156629.841846	3585.0	0.0
468	46.89667367645714	15.389244320494324	49.93055555555556	644573891.8511494	6983425858.996381	6486369370.94442	3595.0	0.0
469	46.86974803823953	15.714926277426281	49.93055555555556	644388429.5456551	6898860194.487395	6399009367.821725	3595.0	0.0
470	47.21370803367996	16.02242317867318	49.93055555555556	649162611.4917237	6907675321.091072	6399869073.379027	3595.0	0.0
471	47.12904213345371	16.833720214970217	49.91666666666667	648184015.2396809	6981182582.939786	6476542168.693741	3594.0	0.0
